URL,Domain,label,URLLength,DomainLength,IsDomainIP,IsHTTPS,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,CharContinuationRate,URLCharProb,TLDLegitimateProb,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef
https://www.dsogaming.com,www.dsogaming.com,1,24,17,0,1,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1.0,0.06217724,0.5229071,1080,5999,1,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,42,2,8,149,1,146
https://www.galwaydaily.com,www.galwaydaily.com,1,26,19,0,1,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1.0,0.051170411,0.5229071,12957,32259,1,100.0,100.0,1,1,1,0,0,1,0,4,0,1,1,1,0,0,0,0,1,91,13,28,339,18,349
https://www.reflexcity.net,www.reflexcity.net,1,25,18,0,1,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.054527852,0.0384199,872,409,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,6,6,7,0,1
https://uponselgoin.godaddysites.com/,uponselgoin.godaddysites.com,0,37,28,0,1,3,1,0,0,0.0,26,0.703,0,0.0,0,0,0,3,0.081,0.541666667,0.058788843,0.5229071,82,7727,1,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,6,2,0,2
https://recargasdigitais.com/veja/agora/facil,recargasdigitais.com,0,45,20,0,1,3,0,0,0,0.0,33,0.733,0,0.0,0,0,0,4,0.089,1.0,0.061500645,0.5229071,15,155,1,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.csd.uwo.ca,www.csd.uwo.ca,1,21,14,0,1,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,0.571428571,0.053792183,0.0101825,304,3165,1,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,7,5,14,5,1,21
http://www.futje.user32.com,www.futje.user32.com,0,26,20,0,0,3,2,0,0,0.0,11,0.423,2,0.077,0,0,0,2,0.077,0.666666667,0.047268266,0.5229071,2,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.lyceemermozdakar.org,www.lyceemermozdakar.org,1,31,24,0,1,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1.0,0.062583191,0.0799628,3363,2472,1,100.0,100.0,0,1,1,0,0,1,0,6,0,1,1,0,0,0,0,0,1,68,10,17,35,0,31
https://www.waverley.nsw.gov.au,www.waverley.nsw.gov.au,1,30,23,0,1,2,3,0,0,0.0,15,0.5,0,0.0,0,0,0,3,0.1,0.5625,0.049873877,0.0100856,1217,1090,1,0.0,0.0,1,0,1,0,0,0,0,5,0,1,1,1,0,0,1,0,1,14,4,15,185,4,188
http://www.bandtester.com,www.bandtester.com,0,24,18,0,0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,1.0,0.06451412,0.5229071,2,32,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.pjstagingdecorating.com,www.pjstagingdecorating.com,1,34,27,0,1,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1.0,0.058003451,0.5229071,474,9104,1,0.0,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,18,23,67,0,71
https://www.nato.int,www.nato.int,1,19,12,0,1,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1.0,0.069563742,0.0001586,2243,887,1,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,56,5,10,204,1,123
https://sp267962.sitebeat.crazydomains.com/,sp267962.sitebeat.crazydomains.com,0,43,34,0,1,3,2,0,0,0.0,25,0.581,6,0.14,0,0,0,4,0.093,0.633333333,0.04916679,0.5229071,1787,11464,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,2,6,0,1
https://www.foreignpolicy.ca,www.foreignpolicy.ca,1,27,20,0,1,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1.0,0.057900038,0.0101825,4062,15265,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,61,4,14,66,0,117
https://www.irunfar.com,www.irunfar.com,1,22,15,0,1,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1.0,0.060933524,0.5229071,2464,9381,1,100.0,100.0,0,1,1,0,0,1,0,6,0,1,0,1,0,0,0,0,1,48,13,30,833,0,843
https://www.revmatiker.no,www.revmatiker.no,1,24,17,0,1,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1.0,0.059030746,0.0023289,696,9381,1,100.0,100.0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,24,13,32,76,2,83
https://www.kissmetrics.io,www.kissmetrics.io,1,25,18,0,1,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.059491855,0.0129268,830,9381,1,0.0,0.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,37,38,41,62,2,71
https://www.somethingnewboutique.com,www.somethingnewboutique.com,1,35,28,0,1,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1.0,0.057670839,0.5229071,1694,386,1,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,59,2,6,22,1,39
https://www.whitesmoke.com,www.whitesmoke.com,1,25,18,0,1,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.061920353,0.5229071,652,419,1,100.0,100.0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,69,4,13,40,2,19
https://liusanchuan.github.io/chuanswap/index.html,liusanchuan.github.io,0,49,21,0,1,2,1,0,0,0.0,36,0.735,0,0.0,0,0,0,5,0.102,0.666666667,0.050458521,0.0129268,2,4663,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
http://www.hoorgostaran.ir,www.hoorgostaran.ir,0,25,19,0,0,2,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,1.0,0.067538855,0.0012232,2,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.thesylvaherald.com,www.thesylvaherald.com,1,29,22,0,1,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1.0,0.054885735,0.5229071,3650,6271,1,100.0,100.0,0,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,21,5,37,318,10,84
https://verification16.godaddysites.com/,verification16.godaddysites.com,0,40,31,0,1,3,1,0,0,0.0,27,0.675,2,0.05,0,0,0,3,0.075,0.555555556,0.055575348,0.5229071,30,115,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0
https://www.focustransport.org,www.focustransport.org,1,29,22,0,1,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1.0,0.062394048,0.0799628,3846,28496,1,0.0,0.0,1,0,0,0,0,0,12,15,0,0,1,0,0,0,0,0,1,31,3,5,192,0,229
http://www.is-a-cubicle-slave.com,www.is-a-cubicle-slave.com,0,32,26,0,0,3,1,0,0,0.0,17,0.531,0,0.0,0,0,0,4,0.125,0.444444444,0.061888816,0.5229071,2,41,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.tulocompras.com,www.tulocompras.com,1,26,19,0,1,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1.0,0.066809326,0.5229071,684,672,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,4,20,13,8,5
http://ef7ed799-7df5-4ff8-920c-3a70ed657e9c.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,ef7ed799-7df5-4ff8-920c-3a70ed657e9c.usrfiles.com,0,106,49,0,0,3,1,0,0,0.0,48,0.453,41,0.387,0,0,0,10,0.094,0.266666667,0.028373127,0.5229071,2,115,0,2.222222222,1.075268817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.docomorr.com,www.docomorr.com,0,22,16,0,0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,1.0,0.077126205,0.5229071,2,32,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://etryu-105046.weeblysite.com/,etryu-105046.weeblysite.com,0,35,27,0,1,3,1,0,0,0.0,18,0.514,6,0.171,0,0,0,3,0.086,0.739130435,0.042904501,0.5229071,68,80,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.goldstreamgazette.com,www.goldstreamgazette.com,1,32,25,0,1,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1.0,0.062542722,0.5229071,2120,32259,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,44,9,18,382,4,320
https://www.upfrontezine.com,www.upfrontezine.com,1,27,20,0,1,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1.0,0.059196801,0.5229071,4671,4317,1,100.0,100.0,0,0,0,0,0,1,0,2,0,1,1,1,0,1,1,0,1,76,4,6,93,0,451
http://www.f0536692.xsph.ru,www.f0536692.xsph.ru,0,26,20,0,0,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0.923076923,0.014822788,0.0180132,9,44,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://mobile-id2291.firebaseapp.com/,mobile-id2291.firebaseapp.com,0,38,29,0,1,3,1,0,0,0.0,22,0.579,4,0.105,0,0,0,4,0.105,0.64,0.051183853,0.5229071,2,115,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.eurekawatersolution.com,www.eurekawatersolution.com,0,33,27,0,0,3,1,0,0,0.0,21,0.636,0,0.0,0,0,0,1,0.03,1.0,0.064566447,0.5229071,2,42,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ant-shack.com,www.ant-shack.com,1,24,17,0,1,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,0.666666667,0.061913247,0.5229071,6782,17777,1,100.0,100.0,0,0,1,0,0,1,0,21,0,1,1,1,1,1,1,0,1,163,3,27,123,0,33
http://www.kovaceki.gq,www.kovaceki.gq,0,21,15,0,0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,1.0,0.05340875,5.3e-05,20,209,1,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.geistsoz.kit.edu,www.geistsoz.kit.edu,1,27,20,0,1,3,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,0.75,0.054512264,0.0115013,647,4990,1,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,4,5,51,1,12
http://www.org.ohsxy.com,www.org.ohsxy.com,0,23,17,0,0,3,2,0,0,0.0,10,0.435,0,0.0,0,0,0,2,0.087,0.666666667,0.056702561,0.5229071,2,32,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.f0587812.xsph.ru,www.f0587812.xsph.ru,0,26,20,0,0,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0.923076923,0.014915084,0.0180132,9,44,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.fedtoner.com,www.fedtoner.com,0,22,16,0,0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,1.0,0.067631436,0.5229071,2,2826,1,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
https://tracking-7522.laforma.co.za/verfolgung/tracking.php,tracking-7522.laforma.co.za,0,58,27,0,1,2,2,0,0,0.0,39,0.672,4,0.069,0,0,0,7,0.121,0.541666667,0.048946679,0.0018398,17,67,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.mira.ca,www.mira.ca,1,18,11,0,1,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1.0,0.068288674,0.0101825,1617,5828,1,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,23,3,5,81,0,92
https://www.nintendoblast.com.br,www.nintendoblast.com.br,1,31,24,0,1,2,2,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,0.823529412,0.060631123,0.0094423,2790,12135,1,0.0,0.0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,120,7,10,176,0,202
http://www.givanon.com,www.givanon.com,0,21,15,0,0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,1.0,0.064078851,0.5229071,2,30,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.jifcogroup.com,www.jifcogroup.com,0,24,18,0,0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,1.0,0.056974401,0.5229071,9,50,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.metolegal.com,www.metolegal.com,0,23,17,0,0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,1.0,0.069907279,0.5229071,2,33,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.developerchrome.com,www.developerchrome.com,0,29,23,0,0,3,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,1.0,0.066449657,0.5229071,2,871,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
https://www.phillyshipyard.com,www.phillyshipyard.com,1,29,22,0,1,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1.0,0.046351838,0.5229071,1864,8047,1,100.0,100.0,1,1,1,0,0,0,0,7,0,1,1,1,0,0,0,0,1,35,49,37,100,7,100
https://www.murman.ru,www.murman.ru,1,20,13,0,1,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1.0,0.059800577,0.0180132,605,1726,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,7,4,4,58,0,71
http://www.wdss.top,www.wdss.top,0,18,12,0,0,3,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,1.0,0.05161731,0.0002752,9,50,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.globalgovernance.eu,www.globalgovernance.eu,1,30,23,0,1,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1.0,0.062499395,0.0056158,665,504,1,0.0,0.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,23,4,16,62,2,66
https://www.adequateinfosoft.com,www.adequateinfosoft.com,1,31,24,0,1,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1.0,0.061206,0.5229071,2728,343,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,31,7,17,325,2,11
https://novoitaufatura.com/consulte-sua-fatura.php?cartoes=home&id=nzk0nmu5mwnhmjrky2mzzdfjzwm4mjhkzjlinjllnmm=&the=theking,novoitaufatura.com,0,122,18,0,1,3,0,0,0,0.0,98,0.803,4,0.033,4,1,0,7,0.098,1.0,0.047171559,0.5229071,221,223,1,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,1,0
https://www.usmint.gov,www.usmint.gov,1,21,14,0,1,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1.0,0.056967844,0.0033282,1763,8047,1,100.0,100.0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,45,51,17,177,0,196
https://sroocs-wroiang-yaial.yolasite.com/,sroocs-wroiang-yaial.yolasite.com,0,42,33,0,1,3,1,0,0,0.0,29,0.69,0,0.0,0,0,0,5,0.119,0.310344828,0.064843069,0.5229071,115,89560,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1
https://www.historicalfirearms.info,www.historicalfirearms.info,1,34,27,0,1,4,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1.0,0.059476389,0.0075051,2952,11531,1,100.0,100.0,0,0,1,0,0,1,0,34,0,1,0,1,1,0,0,0,1,82,4,13,55,0,148
https://pub-4fc2ac5871b646109dbe90ceb8933125.r2.dev/index.html,pub-4fc2ac5871b646109dbe90ceb8933125.r2.dev,0,62,43,0,1,3,1,0,0,0.0,27,0.435,22,0.355,0,0,0,5,0.081,0.282051282,0.026945697,0.0009613,891,27854,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,6,0,1,2
https://conatcts-antilles.web.app/,conatcts-antilles.web.app,0,34,25,0,1,3,1,0,0,0.0,22,0.647,0,0.0,0,0,0,4,0.118,0.428571429,0.058902766,0.001502,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
http://www.flkfskd.ga,www.flkfskd.ga,0,20,14,0,0,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,1.0,0.027294668,0.0002256,20,208,1,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.cyclosm.org,www.cyclosm.org,1,22,15,0,1,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1.0,0.065144902,0.0799628,450,487,1,100.0,100.0,1,0,1,0,0,1,3,7,0,0,0,0,0,0,0,0,1,16,6,8,4,2,22
https://hd15-nmh1.firebaseapp.com/,hd15-nmh1.firebaseapp.com,0,34,25,0,1,3,1,0,0,0.0,19,0.559,3,0.088,0,0,0,4,0.118,0.666666667,0.047723416,0.5229071,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://sv33-md-3s.firebaseapp.com/,sv33-md-3s.firebaseapp.com,0,35,26,0,1,3,1,0,0,0.0,19,0.543,3,0.086,0,0,0,5,0.143,0.636363636,0.04840591,0.5229071,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://o365webonline.elementor.cloud/,o365webonline.elementor.cloud,0,37,29,0,1,5,1,0,0,0.0,24,0.649,3,0.081,0,0,0,2,0.054,0.565217391,0.058217601,0.0001819,3,2119,1,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
https://jiabharali.com/wp-content/plugins/nais.crne/nhbe.php,jiabharali.com,0,60,14,0,1,3,0,0,0,0.0,44,0.733,0,0.0,0,0,0,8,0.133,1.0,0.054616926,0.5229071,4,189,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.paulrussell.com,www.paulrussell.com,1,26,19,0,1,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1.0,0.056686625,0.5229071,244,705,1,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,11,2,4,25,0,2
https://fanitouscreafe.firebaseapp.com/,fanitouscreafe.firebaseapp.com,0,39,30,0,1,3,1,0,0,0.0,28,0.718,0,0.0,0,0,0,3,0.077,0.576923077,0.061423558,0.5229071,14,100,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.una.edu,www.una.edu,1,18,11,0,1,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1.0,0.05812964,0.0115013,818,1782,1,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,16,6,42,127,5,61
https://www.preusmuseum.no,www.preusmuseum.no,1,25,18,0,1,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.054499253,0.0023289,1012,2251,1,100.0,100.0,1,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,1,25,6,10,131,8,11
https://www.astralproject.com,www.astralproject.com,1,28,21,0,1,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1.0,0.064430177,0.5229071,469,1446,1,100.0,100.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,8,3,8,0,2
https://b2962b41-d92c-4639-afe6-f101fe2b7c53.id.repl.co,b2962b41-d92c-4639-afe6-f101fe2b7c53.id.repl.co,0,55,47,0,1,2,2,0,0,0.0,20,0.364,20,0.364,0,0,0,7,0.127,0.204545455,0.026601337,0.0059772,198,869,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.gooto.com,www.gooto.com,1,20,13,0,1,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1.0,0.080810108,0.5229071,1059,3056,1,100.0,100.0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,77,12,14,164,0,169
http://kmct.edu.in/hizess/,kmct.edu.in,0,25,11,0,0,2,1,0,0,0.0,15,0.6,0,0.0,0,0,0,3,0.12,0.625,0.051385693,0.0050842,9,50,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.ndnmag.fr/en/48c5bda6b611b8d022f75b921acbadd9/execution.html,www.ndnmag.fr,0,71,13,0,0,2,1,0,0,0.0,38,0.535,17,0.239,0,0,0,5,0.07,1.0,0.035488833,0.0141483,148,158,1,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,9,0,0,1
https://www.biblionetka.pl,www.biblionetka.pl,1,25,18,0,1,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1.0,0.053503902,0.0069695,1764,5577,1,100.0,100.0,0,1,0,0,0,1,0,5,0,1,1,1,1,0,1,0,0,51,3,13,30,10,6
https://meta-business-appeal-125-21680.firebaseapp.com/,meta-business-appeal-125-21680.firebaseapp.com,0,54,46,0,1,3,1,0,0,0.0,32,0.593,8,0.148,0,0,0,6,0.111,0.404761905,0.048131474,0.5229071,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.selinadress.com,www.selinadress.com,1,26,19,0,1,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1.0,0.066049192,0.5229071,7867,18297,1,100.0,100.0,0,0,1,1,0,1,0,19,0,1,1,1,1,1,1,0,1,114,13,26,177,2,25
https://app.20-165-53-9.cprapid.com/app/bper/,app.20-165-53-9.cprapid.com,0,44,27,0,1,3,2,0,0,0.0,20,0.455,8,0.182,0,0,0,8,0.182,0.47826087,0.038181244,0.5229071,173,121,0,4.347826087,3.333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,1,2,0,0,1
https://attnet9x.weebly.com/,attnet9x.weebly.com,0,27,19,0,1,3,1,0,0,0.0,16,0.593,1,0.037,0,0,0,2,0.074,0.533333333,0.05319632,0.5229071,129,368,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0
https://www.anadodia.com,www.anadodia.com,1,23,16,0,1,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.07032974,0.5229071,4031,19040,1,100.0,100.0,1,0,0,0,0,0,8,17,0,1,1,1,0,0,1,0,1,23,25,20,89,1,109
http://www.tdjsyqty0takah2x.gitoos.com,www.tdjsyqty0takah2x.gitoos.com,0,37,31,0,0,3,2,0,0,0.0,22,0.595,2,0.054,0,0,0,2,0.054,0.434782609,0.044903782,0.5229071,2,46,0,4.347826087,4.347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://leemoenee.com,leemoenee.com,0,20,13,0,0,3,0,0,0,0.0,12,0.6,0,0.0,0,0,0,1,0.05,1.0,0.079099964,0.5229071,9,38,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.diariodeleon.es,www.diariodeleon.es,1,26,19,0,1,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1.0,0.069562809,0.0064109,7091,7862,1,0.0,0.0,0,1,1,1,1,1,0,15,0,1,1,1,0,0,1,0,0,187,96,21,599,2,37
https://asskme.000webhostapp.com/login,asskme.000webhostapp.com,0,38,24,0,1,3,1,0,0,0.0,24,0.632,3,0.079,0,0,0,3,0.079,0.7,0.05139455,0.5229071,50,8066,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1
https://www.derivery.fr,www.derivery.fr,1,22,15,0,1,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1.0,0.048440147,0.0141483,1315,1953,1,100.0,100.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,50,10,106,53,2,56
https://www.mikedane.com,www.mikedane.com,1,23,16,0,1,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.066451091,0.5229071,2796,315,1,100.0,100.0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,23,4,7,58,0,63
https://www.mens-liposuction.net/linkedin/900/,www.mens-liposuction.net,0,46,24,0,1,3,1,0,0,0.0,26,0.565,3,0.065,0,0,0,5,0.109,0.75,0.053892453,0.0384199,201,164,1,0.0,100.0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,10,0,0,1
https://www.delawarelibrary.org,www.delawarelibrary.org,1,30,23,0,1,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1.0,0.058874572,0.0799628,1885,9381,1,100.0,100.0,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,35,13,9,103,0,129
https://www.auricair.com,www.auricair.com,1,23,16,0,1,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1.0,0.069369424,0.5229071,1974,1893,1,100.0,100.0,1,0,1,1,0,1,0,4,0,1,1,1,1,0,1,0,1,32,12,21,63,320,56
